id;date;price;bedrooms;bathrooms;sqft_living;sqft_lot;floors;waterfront;view;condition;grade;sqft_above;sqft_basement;yr_built;yr_renovated;zipcode;lat;long;sqft_living15;sqft_lot15
3629920990;20140623T000000;905000.0;4;3.25;3440;7661;2.0;0;0;3;11;3440;0;2006;0;98029;47.5429;-121.995;3580;6478
4442800162;20150414T000000;527700.0;2;2.25;1330;806;3.0;0;0;3;8;1330;0;2009;0;98117;47.6904;-122.395;1320;1389
2450500060;20140826T000000;1620000.0;4;3.25;3820;8114;2.0;0;0;3;10;3820;0;2005;0;98004;47.5837;-122.194;2440;9195
2288900140;20141218T000000;1620000.0;3;3.5;3490;4000;2.0;0;0;3;9;2570;920;2009;0;98112;47.6385;-122.281;1880;4000
2781270400;20150316T000000;215000.0;2;2.0;1180;2521;2.0;0;0;3;6;1180;0;2005;0;98038;47.3487;-122.021;1310;3003
7305300695;20140502T000000;625000.0;4;2.5;2820;8408;2.0;0;0;3;9;2820;0;2014;0;98155;47.7538;-122.325;1300;8408
241900060;20140626T000000;354000.0;4;2.5;2580;5476;2.0;0;0;3;8;2580;0;2005;0;98031;47.4042;-122.205;2900;5476
1773100310;20150423T000000;464950.0;4;2.5;1640;6000;2.0;0;0;3;7;1640;0;2011;0;98106;47.559;-122.365;1640;4800
1250200765;20140714T000000;350000.0;3;2.25;1322;1796;2.0;0;0;3;8;1087;235;2005;0;98144;47.5976;-122.298;1690;2025
7548300751;20150430T000000;370000.0;2;1.5;1280;2096;2.0;0;0;3;7;1080;200;2007;0;98144;47.5872;-122.308;1340;7452
9526600260;20140729T000000;750000.0;4;2.5;3080;4553;2.5;0;0;3;8;3080;0;2008;0;98052;47.7066;-122.112;2750;4929
3630110370;20140624T000000;420000.0;3;2.5;2140;3821;2.0;0;0;3;8;2140;0;2005;0;98029;47.5541;-121.995;2860;3841
4178900070;20150325T000000;725000.0;4;2.5;3270;6055;2.0;0;0;3;9;3270;0;2007;0;98056;47.5374;-122.192;2740;7367
8165501620;20141218T000000;348500.0;2;2.25;1550;1824;2.0;0;0;3;8;1550;0;2007;0;98106;47.5396;-122.368;1460;1826
8682281480;20140725T000000;592500.0;2;2.0;1870;4751;1.0;0;0;3;8;1870;0;2006;0;98053;47.7082;-122.015;2170;5580
4232900310;20141029T000000;1430000.0;5;4.25;3350;3600;2.0;0;0;3;10;2260;1090;2014;0;98119;47.6351;-122.364;1810;3600
7010700550;20141114T000000;595000.0;3;2.5;2030;5100;2.0;0;0;3;7;2030;0;2008;0;98199;47.6594;-122.397;1790;4380
5416510990;20140910T000000;375000.0;4;2.5;2800;5000;2.0;0;0;3;9;2800;0;2006;0;98038;47.3596;-122.036;2960;5092
824059324;20150325T000000;1450000.0;4;3.5;3720;8301;2.0;0;0;3;10;2880;840;2008;0;98004;47.5885;-122.199;2080;9676
5347200162;20140528T000000;210000.0;2;1.5;880;1157;2.0;0;0;3;7;880;0;2007;0;98126;47.5188;-122.376;1070;1203
1251200045;20140620T000000;1462500.0;5;3.25;3840;4800;3.0;0;3;3;10;2750;1090;2008;0;98144;47.5929;-122.29;2060;4800
1858600012;20140605T000000;310000.0;4;2.25;2192;12128;2.0;0;0;3;8;2192;0;2006;0;98030;47.3644;-122.2;1914;4649
1473060030;20140709T000000;525000.0;4;2.5;3670;9958;2.0;0;0;3;10;3670;0;2005;0;98058;47.4617;-122.159;3300;10679
1025039320;20150427T000000;1305000.0;4;3.5;3440;5000;2.0;0;0;3;11;2560;880;2006;0;98199;47.6672;-122.409;3090;10241
8682280340;20150430T000000;490000.0;2;1.75;1440;6265;1.0;0;0;3;8;1440;0;2005;0;98053;47.7028;-122.013;1810;5209
7708200400;20140929T000000;495000.0;4;2.5;2460;4774;2.0;0;0;3;8;2460;0;2006;0;98059;47.4912;-122.145;2510;4399
7853240310;20150318T000000;655000.0;4;2.5;3500;11306;2.0;0;2;3;9;3500;0;2005;0;98065;47.5428;-121.861;3180;8028
8682292090;20140709T000000;737000.0;2;2.25;2290;9772;1.0;0;0;3;8;2290;0;2007;0;98053;47.7199;-122.025;1810;6077
6649500060;20140729T000000;440000.0;4;2.5;3220;8256;2.0;0;0;3;8;2610;610;2006;0;98059;47.495;-122.155;2500;9472
3754500566;20141120T000000;749950.0;4;2.5;2370;2971;2.0;0;2;3;9;2080;290;2008;0;98034;47.7064;-122.224;2970;7500
6084200060;20150313T000000;400000.0;3;2.5;2120;3757;2.0;0;0;3;7;2120;0;2006;0;98059;47.4787;-122.128;2230;4103
2291400341;20150203T000000;311600.0;3;2.25;1358;1196;3.0;0;0;3;7;1358;0;2007;0;98133;47.7052;-122.346;1358;1196
2291400342;20141022T000000;280000.0;3;2.25;1358;1141;3.0;0;0;3;7;1358;0;2007;0;98133;47.7052;-122.346;1358;1196
993001342;20140808T000000;397500.0;3;2.25;1430;1383;3.0;0;0;3;8;1430;0;2005;0;98103;47.6917;-122.341;1430;1347
2025079045;20140623T000000;649000.0;2;1.75;2260;280962;2.0;0;2;3;9;1890;370;2005;0;98014;47.6359;-121.94;2860;219542
8944550140;20140519T000000;433500.0;3;2.5;2200;3360;2.0;0;0;3;8;2200;0;2009;0;98118;47.5418;-122.287;2130;3423
7853302520;20150206T000000;475000.0;4;2.5;2320;10046;2.0;0;0;3;7;2320;0;2006;0;98065;47.5406;-121.887;2320;5253
1921069101;20150508T000000;399000.0;3;1.75;2170;73616;1.0;0;0;3;7;2170;0;2008;0;98092;47.2881;-122.086;1710;297514
249000180;20141201T000000;1890000.0;4;4.25;4285;9345;2.0;0;0;3;10;4285;0;2013;0;98004;47.6332;-122.199;1570;8994
8682260610;20150430T000000;572000.0;2;2.0;1870;5143;1.0;0;0;3;8;1870;0;2005;0;98053;47.7142;-122.033;1810;5143
6003001999;20150209T000000;530000.0;2;1.75;1170;976;2.0;0;0;3;9;780;390;2010;0;98102;47.6192;-122.316;1280;1183
8728100781;20140516T000000;375000.0;3;1.5;1100;1751;2.0;0;0;3;8;940;160;2007;0;98144;47.5927;-122.306;1380;1751
1139000035;20150305T000000;759950.0;4;3.5;2100;7560;2.0;0;0;5;8;2100;0;2005;0;98133;47.7076;-122.356;1250;7560
7853301520;20140903T000000;695000.0;5;3.25;3940;9780;2.0;0;0;3;9;3940;0;2007;0;98065;47.5435;-121.888;3550;8468
9542840410;20141108T000000;313999.0;4;2.25;1870;4198;2.0;0;0;3;7;1870;0;2008;0;98038;47.3657;-122.021;1870;4184
8956000120;20140614T000000;735000.0;4;2.75;2450;4187;2.0;0;2;3;8;2450;0;2010;0;98027;47.5471;-122.016;2320;4187
7853310450;20140606T000000;589500.0;4;2.5;2630;6326;2.0;0;0;3;9;2630;0;2008;0;98065;47.5222;-121.874;3240;6229
269000970;20150402T000000;1300000.0;5;3.75;4450;7680;2.0;0;0;3;9;3460;990;2010;0;98199;47.6418;-122.392;2550;6400
3629970610;20140718T000000;435000.0;3;2.5;1600;2375;2.0;0;0;3;7;1600;0;2005;0;98029;47.5531;-121.996;1830;2375
2781270210;20150224T000000;209900.0;2;2.0;1180;3003;2.0;0;0;3;6;1180;0;2005;0;98038;47.3491;-122.02;1310;3003
809001520;20141105T000000;1850000.0;4;3.25;3480;6000;3.0;0;0;3;8;3480;0;2014;0;98109;47.6353;-122.353;2200;4080
5641300220;20140828T000000;370000.0;3;2.5;2490;4244;2.0;0;0;3;9;2490;0;2005;0;98042;47.3705;-122.131;2490;4748
8682292020;20140915T000000;450000.0;2;2.0;1510;4908;1.0;0;0;3;8;1510;0;2006;0;98053;47.7196;-122.024;1440;3921
9520900230;20141217T000000;642860.0;4;2.75;2520;6398;2.0;0;0;3;8;2520;0;2014;0;98072;47.7685;-122.159;2520;6398
5680000455;20141117T000000;577288.0;4;2.75;2870;7200;2.0;0;0;3;9;2870;0;2008;0;98108;47.5688;-122.317;2030;5400
1245003006;20141110T000000;1149000.0;4;3.75;3180;9889;2.0;0;0;3;9;2500;680;2012;0;98033;47.6853;-122.204;2910;8558
7853300650;20140822T000000;425000.0;4;2.5;2270;4400;2.0;0;0;3;7;2270;0;2006;0;98065;47.5381;-121.888;2090;4400
7853300720;20150212T000000;452500.0;4;2.5;2460;6454;2.0;0;0;3;7;2460;0;2006;0;98065;47.5381;-121.89;2320;4578
646910620;20140922T000000;242500.0;3;1.75;1550;1905;2.0;0;0;3;7;1550;0;2005;0;98055;47.4331;-122.195;1550;1866
5100403882;20150427T000000;967000.0;4;2.5;3100;7250;2.0;0;0;3;9;3100;0;2010;0;98115;47.6961;-122.316;1240;6670
3422059257;20140828T000000;326000.0;5;2.75;2166;6342;2.0;0;0;3;8;2166;0;2013;0;98042;47.3461;-122.152;2474;5948
7974700150;20150501T000000;1250000.0;5;3.5;3510;4798;2.0;0;0;3;10;2700;810;2008;0;98105;47.669;-122.282;1460;1684
3278600760;20140729T000000;345000.0;3;2.5;1360;1489;2.0;0;0;3;8;1360;0;2007;0;98126;47.549;-122.372;1360;1688
3825310720;20150421T000000;890000.0;4;2.5;2930;9158;2.0;0;0;3;9;2930;0;2005;0;98052;47.7065;-122.13;3590;8065
6632900452;20141205T000000;690500.0;4;2.75;3130;8920;2.0;0;0;3;8;3130;0;2014;0;98155;47.7397;-122.316;1450;9183
3320000222;20140827T000000;388500.0;3;2.25;1350;944;2.0;0;0;3;8;1050;300;2007;0;98144;47.5997;-122.312;1350;1245
7967950040;20150416T000000;485000.0;4;2.5;3710;15935;1.0;0;0;3;10;2130;1580;2005;0;98001;47.3528;-122.267;3674;17913
8106300970;20141010T000000;490000.0;3;2.5;3080;7363;2.0;0;0;3;9;3080;0;2006;0;98055;47.4473;-122.205;2860;5273
7899800730;20150324T000000;270000.0;3;2.5;1350;1189;2.0;0;0;3;7;1080;270;2007;0;98106;47.5218;-122.358;1300;1182
293610040;20150210T000000;600000.0;4;2.75;2950;5803;2.0;0;0;3;9;2950;0;2007;0;98028;47.7368;-122.231;2940;5803
1843130210;20141015T000000;266950.0;3;2.5;1920;4803;2.0;0;0;3;7;1920;0;2005;0;98042;47.3745;-122.127;2240;5231
518500210;20140508T000000;868500.0;3;2.5;2920;3942;3.0;0;0;3;10;2920;0;2008;0;98056;47.531;-122.204;2920;3942
7202380120;20150105T000000;482500.0;3;2.5;1690;3068;2.0;0;0;3;7;1690;0;2005;0;98053;47.6763;-122.028;1690;3260
4442800166;20150407T000000;510000.0;3;3.0;1320;1012;3.0;0;0;3;8;1320;0;2009;0;98117;47.6904;-122.395;1320;1536
6873000150;20141208T000000;465000.0;2;2.25;1390;1222;3.0;0;0;3;7;1340;50;2009;0;98052;47.6754;-122.121;1480;1369
2826049106;20140715T000000;490000.0;3;2.5;1930;7266;2.0;0;0;3;8;1930;0;2005;0;98125;47.7191;-122.309;1930;7266
5323100120;20140916T000000;585000.0;3;3.5;1700;2197;2.0;0;0;3;8;1260;440;2010;0;98116;47.5767;-122.41;1360;1418
4027700021;20150311T000000;680000.0;5;3.25;2440;15815;2.0;0;0;3;8;1990;450;2014;0;98155;47.774;-122.28;2500;14201
2768100180;20140606T000000;595000.0;4;2.5;1990;2175;2.0;0;0;3;8;1680;310;2005;0;98107;47.6696;-122.371;1560;2087
9406700180;20150416T000000;419000.0;4;2.5;3190;4980;2.0;0;0;3;9;3190;0;2005;0;98038;47.3657;-122.034;2830;6720
820079081;20140911T000000;570000.0;4;3.0;2710;217800;2.5;0;0;3;9;2710;0;2006;0;98022;47.2411;-121.932;2710;217800
5104540610;20140925T000000;459950.0;4;2.5;2800;6567;2.0;0;0;3;9;2800;0;2006;0;98038;47.3555;-122.002;3400;5900
2770604104;20140604T000000;499950.0;3;2.5;1520;2208;2.0;0;0;3;8;1040;480;2007;0;98119;47.6419;-122.374;1610;1618
7974200456;20141201T000000;910000.0;5;3.0;2640;5096;2.0;0;0;3;10;2640;0;2009;0;98115;47.6809;-122.288;1610;5217
752000035;20140520T000000;699000.0;4;2.5;2650;7945;2.0;0;0;3;9;2650;0;2006;0;98125;47.7113;-122.296;1200;7920
8127700720;20150120T000000;905000.0;4;2.75;2730;4268;2.0;0;1;3;9;2730;0;2009;0;98199;47.6397;-122.395;2340;5000
3750605674;20140917T000000;270000.0;3;2.5;1808;19200;1.0;0;0;3;8;1808;0;2005;0;98001;47.2598;-122.281;1450;14400
2768300736;20150408T000000;605000.0;3;3.0;1760;2114;2.0;0;0;3;7;1400;360;2008;0;98107;47.6666;-122.37;1300;1500
8165501540;20150306T000000;335000.0;2;2.25;1420;1246;2.0;0;0;3;8;1420;0;2007;0;98106;47.5394;-122.368;1420;1826
627300145;20140814T000000;1148000.0;10;5.25;4590;10920;1.0;0;2;3;9;2500;2090;2008;0;98004;47.5861;-122.113;2730;10400
3832060120;20150316T000000;280000.0;4;2.5;2200;5893;2.0;0;0;3;7;2200;0;2008;0;98042;47.3333;-122.055;2200;5757
2026049124;20140509T000000;325000.0;3;2.25;1352;1694;3.0;0;0;3;8;1352;0;2007;0;98125;47.7265;-122.315;1439;1387
8929000040;20140820T000000;462608.0;3;2.5;2010;2778;2.0;0;0;3;8;1390;620;2014;0;98029;47.5528;-121.999;1540;1689
1644510040;20140528T000000;681716.0;4;2.5;3150;7277;2.0;0;0;3;9;3150;0;2006;0;98056;47.5159;-122.202;3030;8643
9828702266;20141003T000000;520000.0;3;2.5;1480;1165;3.0;0;0;3;8;1480;0;2006;0;98144;47.6199;-122.3;1480;1231
524069115;20140509T000000;759000.0;3;2.25;2950;78843;1.5;0;0;3;9;2950;0;2006;0;98075;47.5917;-122.068;3880;78843
1524069044;20141009T000000;1822500.0;4;4.5;6380;88714;2.0;0;0;3;12;6380;0;2006;0;98029;47.5592;-122.015;3040;7113
1854900330;20140909T000000;697000.0;4;2.5;3160;6961;2.0;0;0;3;8;3160;0;2005;0;98074;47.6125;-122.01;3110;5058
5014600180;20140513T000000;675000.0;4;2.5;3000;5548;2.0;0;0;3;9;3000;0;2006;0;98059;47.5399;-122.188;2870;5000
2767603615;20140903T000000;481000.0;2;2.25;1290;1137;3.0;0;0;3;8;1290;0;2007;0;98107;47.6718;-122.382;1290;1332
8921000040;20140625T000000;804100.0;4;2.5;3070;8086;2.0;0;0;3;10;3070;0;2005;0;98059;47.5399;-122.16;3320;10738
98030530;20140610T000000;745000.0;4;3.25;3490;7024;2.0;0;0;3;10;3490;0;2006;0;98075;47.5834;-121.972;3450;6866
1025049115;20140625T000000;594000.0;3;2.25;1270;1406;2.0;0;0;3;8;1060;210;2014;0;98105;47.6647;-122.284;1160;1327
1934800142;20141203T000000;375000.0;2;1.5;1050;1046;2.0;0;0;3;8;960;90;2007;0;98122;47.6028;-122.309;1470;1768
1426079047;20140911T000000;620000.0;3;2.25;2520;212137;2.0;0;0;3;9;1590;930;2005;0;98019;47.7384;-121.878;2000;212137
9413900035;20150109T000000;1650000.0;4;3.25;3910;7500;2.0;0;0;3;10;3910;0;2006;0;98033;47.6527;-122.198;2600;9235
3432501395;20140924T000000;551000.0;4;2.75;2170;5988;2.0;0;0;3;8;2170;0;2014;0;98155;47.7484;-122.317;1170;8147
952006783;20141014T000000;399500.0;2;1.5;1180;1722;2.0;0;0;3;8;1180;0;2006;0;98116;47.5626;-122.384;1490;1469
3025059124;20140828T000000;3168750.0;5;3.5;4330;11979;1.0;0;4;3;12;2090;2240;2008;0;98004;47.6251;-122.218;4320;12000
3630110220;20141012T000000;785000.0;4;2.5;2960;4750;2.0;0;0;3;9;2960;0;2005;0;98029;47.5544;-121.993;2960;4750
5411600180;20141224T000000;715000.0;4;2.5;2970;5722;2.0;0;0;3;9;2970;0;2005;0;98074;47.6134;-122.042;3940;4848
11300120;20140630T000000;635000.0;3;2.5;3350;4007;2.0;0;0;3;8;2550;800;2005;0;98034;47.7277;-122.207;2340;4167
8682262260;20141106T000000;515000.0;2;1.75;1930;5570;1.0;0;0;3;8;1930;0;2005;0;98053;47.7173;-122.034;1810;5178
5381000072;20140514T000000;349950.0;5;3.0;2257;10117;1.0;0;0;3;8;1363;894;2005;0;98188;47.4524;-122.284;1540;10700
7853340330;20140911T000000;384205.0;3;2.75;1810;3292;2.0;0;0;3;8;1810;0;2014;0;98065;47.5164;-121.877;1810;2769
9542830540;20150303T000000;339950.0;4;2.5;2150;4000;2.0;0;0;3;7;2150;0;2010;0;98038;47.3655;-122.018;1610;4000
8682291970;20140924T000000;398000.0;2;2.0;1300;3865;1.0;0;0;3;8;1300;0;2006;0;98053;47.7193;-122.024;1350;4199
7853302110;20150406T000000;469900.0;3;2.5;2270;4399;2.0;0;0;3;7;2270;0;2007;0;98065;47.5415;-121.884;2060;4399
7853310720;20140617T000000;479500.0;3;2.75;2300;4637;2.0;0;0;3;8;2300;0;2008;0;98065;47.5216;-121.878;2420;5699
9478500770;20150403T000000;360000.0;4;2.5;2570;4557;2.0;0;0;3;7;2570;0;2009;0;98042;47.367;-122.115;2200;4500
7503800210;20150326T000000;295000.0;4;2.5;1677;7209;2.0;0;0;3;7;1677;0;2011;0;98023;47.2957;-122.357;2236;7209
7211400506;20140908T000000;265000.0;3;2.5;1410;2500;2.0;0;0;3;7;1410;0;2006;0;98146;47.5132;-122.358;1290;5190
7203101970;20140715T000000;362764.0;3;2.0;1460;4350;2.0;0;0;3;7;1460;0;2008;0;98053;47.696;-122.026;1740;4622
3343301490;20140909T000000;818500.0;5;3.5;4790;12957;2.0;0;1;3;9;3110;1680;2005;0;98006;47.5469;-122.194;2620;13538
4305500180;20141014T000000;584950.0;4;3.0;3220;6224;1.5;0;0;3;9;3220;0;2009;0;98059;47.4813;-122.129;2950;6224
98020220;20141030T000000;750000.0;4;2.5;3210;8938;2.0;0;0;3;10;3210;0;2005;0;98075;47.582;-121.971;3740;8108
1853080180;20141026T000000;810000.0;5;3.25;3290;6422;2.0;0;0;3;9;3290;0;2012;0;98074;47.5933;-122.061;3210;6891
9523100458;20140617T000000;549000.0;2;2.5;1380;953;3.0;0;0;3;9;1380;0;2006;0;98103;47.6654;-122.355;1430;3400
9542830210;20150211T000000;300000.0;4;2.25;1660;3200;2.0;0;0;3;7;1660;0;2011;0;98038;47.3666;-122.019;1960;3558
866400040;20141013T000000;540000.0;5;3.0;2570;5590;1.0;0;0;3;8;1580;990;2009;0;98034;47.7271;-122.228;2020;10500
2822049254;20140516T000000;375000.0;4;2.5;2790;7956;2.0;0;0;3;9;2790;0;2005;0;98198;47.3681;-122.31;1660;8192
2770600841;20140604T000000;640000.0;3;2.5;1690;1553;2.5;0;0;3;8;1690;0;2007;0;98199;47.6443;-122.385;1910;1553
6669240230;20150317T000000;306000.0;3;2.5;2588;5702;2.0;0;0;3;8;2588;0;2008;0;98042;47.3453;-122.151;2403;5703
1250200418;20140527T000000;345000.0;2;1.5;1180;844;2.0;0;0;3;7;990;190;2005;0;98144;47.5998;-122.3;1170;1400
8562791010;20140707T000000;593000.0;3;2.75;1830;1850;2.0;0;0;3;10;1690;140;2011;0;98027;47.5307;-122.074;2310;2680
3630060150;20150401T000000;550000.0;3;2.5;2080;2625;2.0;0;0;3;8;2080;0;2006;0;98029;47.5469;-121.997;1760;2772
9527310180;20150403T000000;480000.0;3;2.5;2200;4692;2.0;0;0;3;8;2200;0;2005;0;98011;47.7761;-122.169;2440;3833
9578080040;20140812T000000;589000.0;3;3.0;1720;954;3.0;0;0;3;8;1460;260;2006;0;98119;47.648;-122.358;1720;1294
2394600157;20150407T000000;460000.0;3;2.25;1530;1840;2.0;0;0;3;8;1240;290;2008;0;98144;47.587;-122.301;1800;3431
4379400580;20140813T000000;698000.0;3;2.5;2580;4636;2.0;0;0;3;9;2580;0;2006;0;98074;47.6201;-122.025;2480;4500
2325400330;20141201T000000;350000.0;4;2.25;2190;3850;2.0;0;0;3;7;2190;0;2006;0;98059;47.4854;-122.16;1900;3850
8141310180;20141118T000000;277500.0;3;2.5;2620;4558;2.0;0;3;3;7;2620;0;2010;0;98022;47.1944;-121.974;1670;4558
774100355;20141103T000000;370000.0;2;2.0;2100;58488;2.0;0;0;3;9;2100;0;2005;0;98014;47.72;-121.402;1440;59346
2781280150;20140801T000000;190000.0;2;2.5;1100;1737;2.0;0;0;3;8;1100;0;2006;0;98055;47.4499;-122.189;1610;2563
3459900230;20141125T000000;1680000.0;4;3.75;7620;29536;2.0;0;3;3;11;5980;1640;2005;0;98006;47.5571;-122.14;2840;20809
1498300775;20140624T000000;355000.0;2;2.25;930;747;2.0;0;0;3;8;630;300;2007;0;98144;47.5844;-122.316;940;6000
8682291510;20150126T000000;389000.0;2;2.0;1200;7131;1.0;0;0;3;8;1200;0;2006;0;98053;47.7199;-122.022;1670;4601
8682260870;20140912T000000;344000.0;2;2.0;1300;4659;1.0;0;0;3;8;1300;0;2005;0;98053;47.7132;-122.033;1640;4780
3629970870;20140827T000000;599000.0;4;2.5;2120;3640;2.0;0;0;3;8;2120;0;2005;0;98029;47.5521;-121.996;2190;3640
9828702245;20150316T000000;640000.0;3;2.5;1620;1377;2.0;0;0;3;8;1100;520;2009;0;98112;47.6195;-122.299;1620;1251
3825310760;20141229T000000;714000.0;4;2.5;3230;7766;2.0;0;0;3;9;3230;0;2005;0;98052;47.7069;-122.131;3740;8344
9510970530;20150424T000000;680000.0;3;2.5;2120;3600;2.0;0;0;3;9;2120;0;2005;0;98052;47.6649;-122.082;2540;4592
2517010230;20150226T000000;286000.0;3;2.5;1800;3980;2.0;0;0;3;7;1800;0;2006;0;98042;47.4006;-122.162;2580;4307
6145600040;20140623T000000;385000.0;3;3.25;1630;1677;3.0;0;0;3;8;1630;0;2007;0;98133;47.7048;-122.353;1220;1677
2493200155;20150403T000000;950000.0;4;2.25;2770;5320;2.0;0;1;3;9;2440;330;2013;0;98136;47.5283;-122.385;2100;6011
4305600040;20140505T000000;549000.0;4;2.5;2910;6338;2.0;0;0;3;8;2910;0;2008;0;98059;47.4804;-122.126;2500;5877
8156600210;20150326T000000;1285000.0;5;3.5;2980;5100;2.0;0;0;3;10;2370;610;2015;0;98115;47.6782;-122.299;1780;5100
6204050040;20140711T000000;489900.0;4;2.5;2090;4196;2.0;0;0;3;8;2090;0;2006;0;98011;47.7453;-122.192;2640;4503
255550150;20141118T000000;352000.0;3;2.5;2090;3002;2.0;0;0;3;7;1670;420;2005;0;98019;47.745;-121.984;2090;3163
7785380150;20141215T000000;469950.0;4;2.75;2720;6427;1.0;0;0;3;8;1650;1070;2008;0;98146;47.4931;-122.354;2720;8484
7237500360;20141106T000000;1500000.0;4;4.25;5550;12968;2.0;0;0;3;11;5550;0;2005;0;98059;47.5305;-122.135;4750;13001
2488200455;20140703T000000;405500.0;2;2.75;1350;1252;2.0;0;0;3;8;1120;230;2006;0;98136;47.522;-122.39;1410;1265
3630110360;20150422T000000;750000.0;5;3.5;2980;5809;2.0;0;2;3;8;2980;0;2005;0;98029;47.5537;-121.996;2120;3416
1748800120;20150318T000000;353500.0;4;2.5;3250;4650;2.0;0;0;3;8;3250;0;2007;0;98031;47.4004;-122.203;2960;4650
1523300180;20140709T000000;321500.0;1;1.0;730;1942;1.0;0;0;3;7;730;0;2008;0;98144;47.5939;-122.299;1020;2183
1245500730;20141208T000000;1010000.0;5;3.25;3510;10930;2.0;0;0;3;9;3510;0;2013;0;98033;47.6914;-122.21;1970;7488
2767603591;20140804T000000;475000.0;3;2.5;1320;1310;3.0;0;0;3;8;1320;0;2006;0;98107;47.6719;-122.38;1350;1250
3630180450;20150407T000000;800000.0;4;2.75;3260;5000;2.0;0;0;3;9;3260;0;2007;0;98027;47.5395;-121.997;3450;6218
3037200141;20150309T000000;546000.0;2;2.25;1530;1324;2.0;0;0;3;8;1280;250;2010;0;98122;47.6032;-122.311;1410;1689
7853300970;20150421T000000;489000.0;4;2.5;2170;4587;2.0;0;0;3;7;2170;0;2006;0;98065;47.5396;-121.889;2170;5211
3630160610;20140716T000000;765000.0;4;2.5;2980;5000;2.0;0;0;3;10;2980;0;2006;0;98027;47.5431;-121.997;3140;5500
8929000230;20150306T000000;550000.0;3;2.5;2010;2261;2.0;0;0;3;8;1390;620;2014;0;98029;47.5514;-121.998;1690;1899
8562720230;20141107T000000;980000.0;4;3.25;3720;7150;2.0;0;2;3;11;3720;0;2007;0;98027;47.5359;-122.069;4040;7442
8562790730;20140822T000000;760000.0;4;3.25;3140;3680;2.0;0;0;3;10;2310;830;2009;0;98027;47.5319;-122.076;2620;2664
3709600180;20140526T000000;346000.0;4;2.5;2100;3916;2.0;0;0;3;8;2100;0;2009;0;98058;47.4324;-122.185;2100;3916
2770601530;20140826T000000;500000.0;2;2.25;1570;1269;2.0;0;0;3;9;1280;290;2015;0;98199;47.6514;-122.385;1570;6000
1041440360;20150105T000000;299999.0;4;2.5;1981;4828;2.0;0;0;3;8;1981;0;2013;0;98092;47.3252;-122.167;1981;3783
9526600210;20141007T000000;717000.0;4;2.5;2540;4241;2.0;0;0;3;8;2540;0;2009;0;98052;47.7073;-122.112;3010;4929
2734100736;20140910T000000;249950.0;3;3.0;1790;2003;2.0;0;0;3;7;1480;310;2006;0;98108;47.5421;-122.321;1220;4000
1139000072;20150403T000000;325000.0;2;1.5;1180;834;3.0;0;0;3;8;1180;0;2009;0;98133;47.7074;-122.356;1180;1207
3630120970;20140922T000000;770000.0;3;3.25;3310;5000;2.0;0;0;3;9;3310;0;2006;0;98029;47.5558;-122.001;2670;4907
3326059254;20141124T000000;720000.0;3;2.5;3170;7187;2.0;0;0;3;9;3170;0;2005;0;98033;47.6934;-122.166;2790;7336
7694800180;20150205T000000;666000.0;3;2.5;2140;2868;2.0;0;0;3;8;1770;370;2007;0;98052;47.6668;-122.132;2140;2527
98020410;20140721T000000;802500.0;4;3.75;3320;8030;2.0;0;0;3;10;3320;0;2005;0;98075;47.5818;-121.972;3740;8030
6821101762;20140605T000000;499000.0;3;3.5;1690;1432;2.0;0;0;3;7;1360;330;2008;0;98199;47.6513;-122.4;1650;2788
255520180;20141218T000000;565000.0;3;2.5;4040;8653;2.0;0;0;3;9;2900;1140;2006;0;98019;47.7378;-121.975;3360;8653
293760150;20141017T000000;1040000.0;4;3.5;4320;8490;2.0;0;0;3;10;3280;1040;2005;0;98029;47.5568;-122.029;4030;11008
8123450450;20150310T000000;1080000.0;5;3.5;3740;11340;2.0;0;0;3;10;3740;0;2013;0;98052;47.6628;-122.143;2040;8715
269000085;20140708T000000;1195000.0;4;3.5;3960;6654;2.0;0;0;3;10;2850;1110;2006;0;98199;47.6461;-122.389;2840;6400
6979970150;20141212T000000;420000.0;3;2.5;2390;3903;2.0;0;0;3;8;1970;420;2006;0;98072;47.7515;-122.174;2390;3431
8857640410;20150119T000000;355000.0;4;2.25;2200;3404;2.0;0;0;3;8;2200;0;2005;0;98038;47.3895;-122.034;2200;3449
8161000210;20140814T000000;530000.0;3;2.5;3150;21893;2.0;0;0;3;9;3150;0;2006;0;98014;47.6455;-121.901;2280;21886
9828701739;20140617T000000;465000.0;2;2.75;1430;1425;2.0;0;0;3;7;995;435;2006;0;98112;47.621;-122.298;1500;1749
2420069604;20150330T000000;255000.0;3;2.5;1720;6200;2.0;0;0;3;7;1720;0;2014;0;98022;47.2137;-121.989;1710;9520
2423020180;20150507T000000;670000.0;4;2.25;2040;7031;2.0;0;0;3;8;2040;0;2012;0;98033;47.7016;-122.17;1670;7031
1972201960;20140825T000000;513000.0;3;2.25;1500;1312;3.0;0;0;3;8;1500;0;2007;0;98103;47.6534;-122.346;1500;1282
326049060;20140909T000000;660000.0;3;2.5;2650;11250;2.0;0;0;3;9;2650;0;2005;0;98155;47.7644;-122.29;2200;10013
3902600150;20140820T000000;834800.0;3;3.5;3470;4171;3.0;0;0;3;9;3470;0;2008;0;98034;47.711;-122.229;3430;4268
1310820150;20140812T000000;305950.0;4;2.5;2007;4968;2.0;0;0;3;9;2007;0;2009;0;98092;47.3301;-122.191;2189;5852
